datetime,value
2020-02-18 19:00,1.513
2020-02-18 19:15,1.510
2020-02-18 19:30,1.511
2020-02-18 19:45,1.510
2020-02-18 20:00,1.510
2020-02-18 20:15,1.511
2020-02-18 20:30,1.514
2020-02-18 20:45,1.512
2020-02-18 21:00,1.514
2020-02-18 21:15,1.514
2020-02-18 21:30,1.517
2020-02-18 21:45,1.511
2020-02-18 22:00,1.511
2020-02-18 22:15,1.513
2020-02-18 22:30,1.515
2020-02-18 22:45,1.515
2020-02-18 23:00,1.516
2020-02-18 23:15,1.515
2020-02-18 23:30,1.515
2020-02-18 23:45,1.518
2020-02-19 00:00,1.517
2020-02-19 00:15,1.516
2020-02-19 00:30,1.515
2020-02-19 00:45,1.518
2020-02-19 01:00,1.517
2020-02-19 01:15,1.516
2020-02-19 01:30,1.519
2020-02-19 01:45,1.518
2020-02-19 02:00,1.518
2020-02-19 02:15,1.520
2020-02-19 02:30,1.517
2020-02-19 02:45,1.517
2020-02-19 03:00,1.519
2020-02-19 03:15,1.517
2020-02-19 03:30,1.520
2020-02-19 03:45,1.520
2020-02-19 04:00,1.520
2020-02-19 04:15,1.520
2020-02-19 04:30,1.522
2020-02-19 04:45,1.522
2020-02-19 05:00,1.523
2020-02-19 05:15,1.522
2020-02-19 05:30,1.524
2020-02-19 05:45,1.525
2020-02-19 06:00,1.524
2020-02-19 06:15,1.524
2020-02-19 06:30,1.528
2020-02-19 06:45,1.524
2020-02-19 07:00,1.526
2020-02-19 07:15,1.527
2020-02-19 07:30,1.527
2020-02-19 07:45,1.526
2020-02-19 08:00,1.526
2020-02-19 08:15,1.529
2020-02-19 08:30,1.527
2020-02-19 08:45,1.529
2020-02-19 09:00,1.530
2020-02-19 09:15,1.528
2020-02-19 09:30,1.530
2020-02-19 09:45,1.528
2020-02-19 10:00,1.530
2020-02-19 10:15,1.530
2020-02-19 10:30,1.532
2020-02-19 10:45,1.531
2020-02-19 11:00,1.534
2020-02-19 11:15,1.538
2020-02-19 11:30,1.538
2020-02-19 11:45,1.535
2020-02-19 12:00,1.538
2020-02-19 12:15,1.536
2020-02-19 12:30,1.537
2020-02-19 12:45,1.540
2020-02-19 13:00,1.538
2020-02-19 13:15,1.538
2020-02-19 13:30,1.535
2020-02-19 13:45,1.537
2020-02-19 14:00,1.538
2020-02-19 14:15,1.537
2020-02-19 14:30,1.538
2020-02-19 14:45,1.539
2020-02-19 15:00,1.539
2020-02-19 15:15,1.537
2020-02-19 15:30,1.540
2020-02-19 15:45,1.539
2020-02-19 16:00,1.543
2020-02-19 16:15,1.540
2020-02-19 16:30,1.540
2020-02-19 16:45,1.543
2020-02-19 17:00,1.543
2020-02-19 17:15,1.543
2020-02-19 17:30,1.543
2020-02-19 17:45,1.545
2020-02-19 18:00,1.542
2020-02-19 18:15,1.544
2020-02-19 18:30,1.545
2020-02-19 18:45,1.547
2020-02-19 19:00,1.546
2020-02-19 19:15,1.546
2020-02-19 19:30,1.546
2020-02-19 19:45,1.549
2020-02-19 20:00,1.550
2020-02-19 20:15,1.550
2020-02-19 20:30,1.551
2020-02-19 20:45,1.550
2020-02-19 21:00,1.549
2020-02-19 21:15,1.553
2020-02-19 21:30,1.551
2020-02-19 21:45,1.552
2020-02-19 22:00,1.552
2020-02-19 22:15,1.553
2020-02-19 22:30,1.556
2020-02-19 22:45,1.554
2020-02-19 23:00,1.555
2020-02-19 23:15,1.559
2020-02-19 23:30,1.556
2020-02-19 23:45,1.560
2020-02-20 00:00,1.560
2020-02-20 00:15,1.565
2020-02-20 00:30,1.561
2020-02-20 00:45,1.565
2020-02-20 01:00,1.567
2020-02-20 01:15,1.564
2020-02-20 01:30,1.568
2020-02-20 01:45,1.571
2020-02-20 02:00,1.573
2020-02-20 02:15,1.573
2020-02-20 02:30,1.572
2020-02-20 02:45,1.575
2020-02-20 03:00,1.572
2020-02-20 03:15,1.575
2020-02-20 03:30,1.579
2020-02-20 03:45,1.579
2020-02-20 04:00,1.576
2020-02-20 04:15,1.580
2020-02-20 04:30,1.579
2020-02-20 04:45,1.582
2020-02-20 05:00,1.584
2020-02-20 05:15,1.584
2020-02-20 05:30,1.587
2020-02-20 05:45,1.586
2020-02-20 06:00,1.583
2020-02-20 06:15,1.585
2020-02-20 06:30,1.584
2020-02-20 06:45,1.587
2020-02-20 07:00,1.589
2020-02-20 07:15,1.587
2020-02-20 07:30,1.591
2020-02-20 07:45,1.591
2020-02-20 08:00,1.592
2020-02-20 08:15,1.590
2020-02-20 08:30,1.594
2020-02-20 08:45,1.596
2020-02-20 09:00,1.596
2020-02-20 09:15,1.600
2020-02-20 09:30,1.601
2020-02-20 09:45,1.600
2020-02-20 10:00,1.600
2020-02-20 10:15,1.601
2020-02-20 10:30,1.602
2020-02-20 10:45,1.604
2020-02-20 11:00,1.605
2020-02-20 11:15,1.606
2020-02-20 11:30,1.607
2020-02-20 11:45,1.608
2020-02-20 12:00,1.611
2020-02-20 12:15,1.609
2020-02-20 12:30,1.612
2020-02-20 12:45,1.614
2020-02-20 13:00,1.616
2020-02-20 13:15,1.618
2020-02-20 13:30,1.615
2020-02-20 13:45,1.620
2020-02-20 14:00,1.623
2020-02-20 14:15,1.618
2020-02-20 14:30,1.624
2020-02-20 14:45,1.626
2020-02-20 15:00,1.628
2020-02-20 15:15,1.629
2020-02-20 15:30,1.629
2020-02-20 15:45,1.634
2020-02-20 16:00,1.635
2020-02-20 16:15,1.636
2020-02-20 16:30,1.638
2020-02-20 16:45,1.636
2020-02-20 17:00,1.641
2020-02-20 17:15,1.638
2020-02-20 17:30,1.640
2020-02-20 17:45,1.641
2020-02-20 18:00,1.642
2020-02-20 18:15,1.644
2020-02-20 18:30,1.647
2020-02-20 18:45,1.647
2020-02-20 19:00,1.648
2020-02-20 19:15,1.648
2020-02-20 19:30,1.648
2020-02-20 19:45,1.651
2020-02-20 20:00,1.657
2020-02-20 20:15,1.653
2020-02-20 20:30,1.662
2020-02-20 20:45,1.658
2020-02-20 21:00,1.659
2020-02-20 21:15,1.662
2020-02-20 21:30,1.665
2020-02-20 21:45,1.665
2020-02-20 22:00,1.664
2020-02-20 22:15,1.670
2020-02-20 22:30,1.669
2020-02-20 22:45,1.671
2020-02-20 23:00,1.668
2020-02-20 23:15,1.674
2020-02-20 23:30,1.675
2020-02-20 23:45,1.676
2020-02-21 00:00,1.677
2020-02-21 00:15,1.677
2020-02-21 00:30,1.680
2020-02-21 00:45,1.680
2020-02-21 01:00,1.684
2020-02-21 01:15,1.684
2020-02-21 01:30,1.687
2020-02-21 01:45,1.686
2020-02-21 02:00,1.685
2020-02-21 02:15,1.688
2020-02-21 02:30,1.687
2020-02-21 02:45,1.694
2020-02-21 03:00,1.696
2020-02-21 03:15,1.699
2020-02-21 03:30,1.699
2020-02-21 03:45,1.702
2020-02-21 04:00,1.703
2020-02-21 04:15,1.704
2020-02-21 04:30,1.705
2020-02-21 04:45,1.708
2020-02-21 05:00,1.708
2020-02-21 05:15,1.706
2020-02-21 05:30,1.711
2020-02-21 05:45,1.709
2020-02-21 06:00,1.711
2020-02-21 06:15,1.710
2020-02-21 06:30,1.711
2020-02-21 06:45,1.714
2020-02-21 07:00,1.714
2020-02-21 07:15,1.715
2020-02-21 07:30,1.716
2020-02-21 07:45,1.717
2020-02-21 08:00,1.721
2020-02-21 08:15,1.722
2020-02-21 08:30,1.723
2020-02-21 08:45,1.725
2020-02-21 09:00,1.727
2020-02-21 09:15,1.727
2020-02-21 09:30,1.729
2020-02-21 09:45,1.729
2020-02-21 10:00,1.733
2020-02-21 10:15,1.736
2020-02-21 10:30,1.736
2020-02-21 10:45,1.739
2020-02-21 11:00,1.739
2020-02-21 11:15,1.743
2020-02-21 11:30,1.739
2020-02-21 11:45,1.745
2020-02-21 12:00,1.744
2020-02-21 12:15,1.747
2020-02-21 12:30,1.749
2020-02-21 12:45,1.751
2020-02-21 13:00,1.753
2020-02-21 13:15,1.756
2020-02-21 13:30,1.754
2020-02-21 13:45,1.755
2020-02-21 14:00,1.758
2020-02-21 14:15,1.760
2020-02-21 14:30,1.764
2020-02-21 14:45,1.761
2020-02-21 15:00,1.761
2020-02-21 15:15,1.768
2020-02-21 15:30,1.769
2020-02-21 15:45,1.768
2020-02-21 16:00,1.768
2020-02-21 16:15,1.773
2020-02-21 16:30,1.780
2020-02-21 16:45,1.784
2020-02-21 17:00,1.786
2020-02-21 17:15,1.783
2020-02-21 17:30,1.788
2020-02-21 17:45,1.785
2020-02-21 18:00,1.784
2020-02-21 18:15,1.782
2020-02-21 18:30,1.786
2020-02-21 18:45,1.788
2020-02-21 19:00,1.791
2020-02-21 19:15,1.785
2020-02-21 19:30,1.791
2020-02-21 19:45,1.789
2020-02-21 20:00,1.786
2020-02-21 20:15,1.794
2020-02-21 20:30,1.790
2020-02-21 20:45,1.789
2020-02-21 21:00,1.794
2020-02-21 21:15,1.790
2020-02-21 21:30,1.793
2020-02-21 21:45,1.793
2020-02-21 22:00,1.795
2020-02-21 22:15,1.798
2020-02-21 22:30,1.803
2020-02-21 22:45,1.802
2020-02-21 23:00,1.804
2020-02-21 23:15,1.804
2020-02-21 23:30,1.803
2020-02-21 23:45,1.801
2020-02-22 00:00,1.803
2020-02-22 00:15,1.803
2020-02-22 00:30,1.809
2020-02-22 00:45,1.805
2020-02-22 01:00,1.807
2020-02-22 01:15,1.807
2020-02-22 01:30,1.810
2020-02-22 01:45,1.811
2020-02-22 02:00,1.812
2020-02-22 02:15,1.813
2020-02-22 02:30,1.813
2020-02-22 02:45,1.816
2020-02-22 03:00,1.815
2020-02-22 03:15,1.815
2020-02-22 03:30,1.815
2020-02-22 03:45,1.820
2020-02-22 04:00,1.823
2020-02-22 04:15,1.823
2020-02-22 04:30,1.833
2020-02-22 04:45,1.850
2020-02-22 05:00,1.860
2020-02-22 05:15,1.850
2020-02-22 05:30,1.843
2020-02-22 05:45,1.837
2020-02-22 06:00,1.836
2020-02-22 06:15,1.834
2020-02-22 06:30,1.833
2020-02-22 06:45,1.831
2020-02-22 07:00,1.827
2020-02-22 07:15,1.828
2020-02-22 07:30,1.828
2020-02-22 07:45,1.828
2020-02-22 08:00,1.829
2020-02-22 08:15,1.827
2020-02-22 08:30,1.827
2020-02-22 08:45,1.828
2020-02-22 09:00,1.829
2020-02-22 09:15,1.829
2020-02-22 09:30,1.831
2020-02-22 09:45,1.832
2020-02-22 10:00,1.833
2020-02-22 10:15,1.828
2020-02-22 10:30,1.833
2020-02-22 10:45,1.835
2020-02-22 11:00,1.829
2020-02-22 11:15,1.837
2020-02-22 11:30,1.829
2020-02-22 11:45,1.830
2020-02-22 12:00,1.831
2020-02-22 12:15,1.837
2020-02-22 12:30,1.835
2020-02-22 12:45,1.835
2020-02-22 13:00,1.836
2020-02-22 13:15,1.832
2020-02-22 13:30,1.837
2020-02-22 13:45,1.838
2020-02-22 14:00,1.836
2020-02-22 14:15,1.836
2020-02-22 14:30,1.837
2020-02-22 14:45,1.839
2020-02-22 15:00,1.839
2020-02-22 15:15,1.838
2020-02-22 15:30,1.841
2020-02-22 15:45,1.837
2020-02-22 16:00,1.842
2020-02-22 16:15,1.843
2020-02-22 16:30,1.840
2020-02-22 16:45,1.842
2020-02-22 17:00,1.844
2020-02-22 17:15,1.843
2020-02-22 17:30,1.846
2020-02-22 17:45,1.845
2020-02-22 18:00,1.845
2020-02-22 18:15,1.844
2020-02-22 18:30,1.841
2020-02-22 18:45,1.842
2020-02-22 19:00,1.841
2020-02-22 19:15,1.844
2020-02-22 19:30,1.843
2020-02-22 19:45,1.843
2020-02-22 20:00,1.848
2020-02-22 20:15,1.845
2020-02-22 20:30,1.847
2020-02-22 20:45,1.846
2020-02-22 21:00,1.848
2020-02-22 21:15,1.849
2020-02-22 21:30,1.847
2020-02-22 21:45,1.846
2020-02-22 22:00,1.848
2020-02-22 22:15,1.849
2020-02-22 22:30,1.851
2020-02-22 22:45,1.852
2020-02-22 23:00,1.850
2020-02-22 23:15,1.855
2020-02-22 23:30,1.857
2020-02-22 23:45,1.856
2020-02-23 00:00,1.853
2020-02-23 00:15,1.859
2020-02-23 00:30,1.857
2020-02-23 00:45,1.862
2020-02-23 01:00,1.862
2020-02-23 01:15,1.862
2020-02-23 01:30,1.866
2020-02-23 01:45,1.865
2020-02-23 02:00,1.860
2020-02-23 02:15,1.866
2020-02-23 02:30,1.865
2020-02-23 02:45,1.864
2020-02-23 03:00,1.864
2020-02-23 03:15,1.863
2020-02-23 03:30,1.861
2020-02-23 03:45,1.861
2020-02-23 04:00,1.865
2020-02-23 04:15,1.862
2020-02-23 04:30,1.869
2020-02-23 04:45,1.864
2020-02-23 05:00,1.872
2020-02-23 05:15,1.876
2020-02-23 05:30,1.878
2020-02-23 05:45,1.882
2020-02-23 06:00,1.881
2020-02-23 06:15,1.876
2020-02-23 06:30,1.877
2020-02-23 06:45,1.876
2020-02-23 07:00,1.872
2020-02-23 07:15,1.865
2020-02-23 07:30,1.870
2020-02-23 07:45,1.868
2020-02-23 08:00,1.866
2020-02-23 08:15,1.868
2020-02-23 08:30,1.866
2020-02-23 08:45,1.870
2020-02-23 09:00,1.867
2020-02-23 09:15,1.865
2020-02-23 09:30,1.863
2020-02-23 09:45,1.869
2020-02-23 10:00,1.867
2020-02-23 10:15,1.868
2020-02-23 10:30,1.864
2020-02-23 10:45,1.867
2020-02-23 11:00,1.865
2020-02-23 11:15,1.867
2020-02-23 11:30,1.868
2020-02-23 11:45,1.867
2020-02-23 12:00,1.869
2020-02-23 12:15,1.867
2020-02-23 12:30,1.866
2020-02-23 12:45,1.868
2020-02-23 13:00,1.869
2020-02-23 13:15,1.867
2020-02-23 13:30,1.872
2020-02-23 13:45,1.866
2020-02-23 14:00,1.870
2020-02-23 14:15,1.871
2020-02-23 14:30,1.867
2020-02-23 14:45,1.871
2020-02-23 15:00,1.875
2020-02-23 15:15,1.871
2020-02-23 15:30,1.870
2020-02-23 15:45,1.869
2020-02-23 16:00,1.872
2020-02-23 16:15,1.869
2020-02-23 16:30,1.875
2020-02-23 16:45,1.871
2020-02-23 17:00,1.873
2020-02-23 17:15,1.872
2020-02-23 17:30,1.875
2020-02-23 17:45,1.876
2020-02-23 18:00,1.870
2020-02-23 18:15,1.876
2020-02-23 18:30,1.874
2020-02-23 18:45,1.875
2020-02-23 19:00,1.878
2020-02-23 19:15,1.873
2020-02-23 19:30,1.873
2020-02-23 19:45,1.876
2020-02-23 20:00,1.877
2020-02-23 20:15,1.875
2020-02-23 20:30,1.876
2020-02-23 20:45,1.878
2020-02-23 21:00,1.878
2020-02-23 21:15,1.880
2020-02-23 21:30,1.879
2020-02-23 21:45,1.881
2020-02-23 22:00,1.881
2020-02-23 22:15,1.886
2020-02-23 22:30,1.881
2020-02-23 22:45,1.884
2020-02-23 23:00,1.886
2020-02-23 23:15,1.894
2020-02-23 23:30,1.889
2020-02-23 23:45,1.891
2020-02-24 00:00,1.893
2020-02-24 00:15,1.896
2020-02-24 00:30,1.897
2020-02-24 00:45,1.895
2020-02-24 01:00,1.897
2020-02-24 01:15,1.899
2020-02-24 01:30,1.900
2020-02-24 01:45,1.904
2020-02-24 02:00,1.906
2020-02-24 02:15,1.908
2020-02-24 02:30,1.915
2020-02-24 02:45,1.917
2020-02-24 03:00,1.920
2020-02-24 03:15,1.922
2020-02-24 03:30,1.915
2020-02-24 03:45,1.919
2020-02-24 04:00,1.922
2020-02-24 04:15,1.922
2020-02-24 04:30,1.929
2020-02-24 04:45,1.934
2020-02-24 05:00,1.933
2020-02-24 05:15,1.945
2020-02-24 05:30,1.956
2020-02-24 05:45,1.966
2020-02-24 06:00,1.977
2020-02-24 06:15,1.988
2020-02-24 06:30,1.988
2020-02-24 06:45,1.983
2020-02-24 07:00,1.979
2020-02-24 07:15,1.972
2020-02-24 07:30,1.963
2020-02-24 07:45,1.951
2020-02-24 08:00,1.949
2020-02-24 08:15,1.945
2020-02-24 08:30,1.942
2020-02-24 08:45,1.942
2020-02-24 09:00,1.938
2020-02-24 09:15,1.942
2020-02-24 09:30,1.940
2020-02-24 09:45,1.938
2020-02-24 10:00,1.938
2020-02-24 10:15,1.936
2020-02-24 10:30,1.941
2020-02-24 10:45,1.944
2020-02-24 11:00,1.938
2020-02-24 11:15,1.941
2020-02-24 11:30,1.940
2020-02-24 11:45,1.942
2020-02-24 12:00,1.940
2020-02-24 12:15,1.941
2020-02-24 12:30,1.944
2020-02-24 12:45,1.945
2020-02-24 13:00,1.950
2020-02-24 13:15,1.949
2020-02-24 13:30,1.947
2020-02-24 13:45,1.952
2020-02-24 14:00,1.950
2020-02-24 14:15,1.952
2020-02-24 14:30,1.950
2020-02-24 14:45,1.955
2020-02-24 15:00,1.954
2020-02-24 15:15,1.953
2020-02-24 15:30,1.954
2020-02-24 15:45,1.954
2020-02-24 16:00,1.958
2020-02-24 16:15,1.958
2020-02-24 16:30,1.957
2020-02-24 16:45,1.959
2020-02-24 17:00,1.960
2020-02-24 17:15,1.962
2020-02-24 17:30,1.961
2020-02-24 17:45,1.961
2020-02-24 18:00,1.962
2020-02-24 18:15,1.968
2020-02-24 18:30,1.969
2020-02-24 18:45,1.969
2020-02-24 19:00,1.967
2020-02-24 19:15,1.966
2020-02-24 19:30,1.969
2020-02-24 19:45,1.972
2020-02-24 20:00,1.970
2020-02-24 20:15,1.975
2020-02-24 20:30,1.974
2020-02-24 20:45,1.972
2020-02-24 21:00,1.979
2020-02-24 21:15,1.978
2020-02-24 21:30,1.978
2020-02-24 21:45,1.979
2020-02-24 22:00,1.977
2020-02-24 22:15,1.980
2020-02-24 22:30,1.983
2020-02-24 22:45,1.984
2020-02-24 23:00,1.985
2020-02-24 23:15,1.984
2020-02-24 23:30,1.989
2020-02-24 23:45,1.987
2020-02-25 00:00,1.989
2020-02-25 00:15,1.991
2020-02-25 00:30,1.991
2020-02-25 00:45,1.994
2020-02-25 01:00,1.995
2020-02-25 01:15,1.993
2020-02-25 01:30,1.993
2020-02-25 01:45,1.995
2020-02-25 02:00,1.998
2020-02-25 02:15,1.999
2020-02-25 02:30,2.000
2020-02-25 02:45,2.000
2020-02-25 03:00,2.002
2020-02-25 03:15,2.003
2020-02-25 03:30,2.003
2020-02-25 03:45,2.004
2020-02-25 04:00,2.006
2020-02-25 04:15,2.007
2020-02-25 04:30,2.007
2020-02-25 04:45,2.009
2020-02-25 05:00,2.005
2020-02-25 05:15,2.010
2020-02-25 05:30,2.011
2020-02-25 05:45,2.014
2020-02-25 06:00,2.016
2020-02-25 06:15,2.028
2020-02-25 06:30,2.034
2020-02-25 06:45,2.032
2020-02-25 07:00,2.028
2020-02-25 07:15,2.025
2020-02-25 07:30,2.023
2020-02-25 07:45,2.027
2020-02-25 08:00,2.019
2020-02-25 08:15,2.024
2020-02-25 08:30,2.024
2020-02-25 08:45,2.021
2020-02-25 09:00,2.024
2020-02-25 09:15,2.023
2020-02-25 09:30,2.027
2020-02-25 09:45,2.025
2020-02-25 10:00,2.026
2020-02-25 10:15,2.024
2020-02-25 10:30,2.023
2020-02-25 10:45,2.030
2020-02-25 11:00,2.030
2020-02-25 11:15,2.031
2020-02-25 11:30,2.031
2020-02-25 11:45,2.031
2020-02-25 12:00,2.029
2020-02-25 12:15,2.034
2020-02-25 12:30,2.031
2020-02-25 12:45,2.033
2020-02-25 13:00,2.027
2020-02-25 13:15,2.035
2020-02-25 13:30,2.031
2020-02-25 13:45,2.035
2020-02-25 14:00,2.035
2020-02-25 14:15,2.036
2020-02-25 14:30,2.032
2020-02-25 14:45,2.037
2020-02-25 15:00,2.039
2020-02-25 15:15,2.036
2020-02-25 15:30,2.038
2020-02-25 15:45,2.042
2020-02-25 16:00,2.039
2020-02-25 16:15,2.040
2020-02-25 16:30,2.041
2020-02-25 16:45,2.043
2020-02-25 17:00,2.041
2020-02-25 17:15,2.041
2020-02-25 17:30,2.040
2020-02-25 17:45,2.040
2020-02-25 18:00,2.045
2020-02-25 18:15,2.048
2020-02-25 18:30,2.048
2020-02-25 18:45,2.048
2020-02-25 19:00,2.053
2020-02-25 19:15,2.047
2020-02-25 19:30,2.049
2020-02-25 19:45,2.047
2020-02-25 20:00,2.051
2020-02-25 20:15,2.048
2020-02-25 20:30,2.050
2020-02-25 20:45,2.046
2020-02-25 21:00,2.045
2020-02-25 21:15,2.053
2020-02-25 21:30,2.049
2020-02-25 21:45,2.048
2020-02-25 22:00,2.051
2020-02-25 22:15,2.050
2020-02-25 22:30,2.046
2020-02-25 22:45,2.050
2020-02-25 23:00,2.051
2020-02-25 23:15,2.050
2020-02-25 23:30,2.049
2020-02-25 23:45,2.047
2020-02-26 00:00,2.049
2020-02-26 00:15,2.049
2020-02-26 00:30,2.050
2020-02-26 00:45,2.048
2020-02-26 01:00,2.049
2020-02-26 01:15,2.049
2020-02-26 01:30,2.049
2020-02-26 01:45,2.050
2020-02-26 02:00,2.046
2020-02-26 02:15,2.050
2020-02-26 02:30,2.047
2020-02-26 02:45,2.046
2020-02-26 03:00,2.049
2020-02-26 03:15,2.049
2020-02-26 03:30,2.051
2020-02-26 03:45,2.045
2020-02-26 04:00,2.049
2020-02-26 04:15,2.045
2020-02-26 04:30,2.048
2020-02-26 04:45,2.045
2020-02-26 05:00,2.044
2020-02-26 05:15,2.046
2020-02-26 05:30,2.048
2020-02-26 05:45,2.046
2020-02-26 06:00,2.046
2020-02-26 06:15,2.042
2020-02-26 06:30,2.048
2020-02-26 06:45,2.046
2020-02-26 07:00,2.049
2020-02-26 07:15,2.046
2020-02-26 07:30,2.046
2020-02-26 07:45,2.043
2020-02-26 08:00,2.045
2020-02-26 08:15,2.050
2020-02-26 08:30,2.042
2020-02-26 08:45,2.044
2020-02-26 09:00,2.041
2020-02-26 09:15,2.041
2020-02-26 09:30,2.041
2020-02-26 09:45,2.043
2020-02-26 10:00,2.044
2020-02-26 10:15,2.042
2020-02-26 10:30,2.038
2020-02-26 10:45,2.040
2020-02-26 11:00,2.038
2020-02-26 11:15,2.039
2020-02-26 11:30,2.036
2020-02-26 11:45,2.035
2020-02-26 12:00,2.035
2020-02-26 12:15,2.036
2020-02-26 12:30,2.035
2020-02-26 12:45,2.039
2020-02-26 13:00,2.036
2020-02-26 13:15,2.036
2020-02-26 13:30,2.033
2020-02-26 13:45,2.034
2020-02-26 14:00,2.030
2020-02-26 14:15,2.032
2020-02-26 14:30,2.032
2020-02-26 14:45,2.029
2020-02-26 15:00,2.031
2020-02-26 15:15,2.026
2020-02-26 15:30,2.027
2020-02-26 15:45,2.023
2020-02-26 16:00,2.025
2020-02-26 16:15,2.019
2020-02-26 16:30,2.024
2020-02-26 16:45,2.019
2020-02-26 17:00,2.025
2020-02-26 17:15,2.023
2020-02-26 17:30,2.026
2020-02-26 17:45,2.022
2020-02-26 18:00,2.024
2020-02-26 18:15,2.019
2020-02-26 18:30,2.020
2020-02-26 18:45,2.018
2020-02-26 19:00,2.017
2020-02-26 19:15,2.013
2020-02-26 19:30,2.018
2020-02-26 19:45,2.014
2020-02-26 20:00,2.015
2020-02-26 20:15,2.018
2020-02-26 20:30,2.015
2020-02-26 20:45,2.011
2020-02-26 21:00,2.014
2020-02-26 21:15,2.004
2020-02-26 21:30,2.010
2020-02-26 21:45,2.006
2020-02-26 22:00,2.005
2020-02-26 22:15,2.005
2020-02-26 22:30,2.002
2020-02-26 22:45,2.006
2020-02-26 23:00,2.003
2020-02-26 23:15,2.000
2020-02-26 23:30,1.999
2020-02-26 23:45,1.999
2020-02-27 00:00,1.996
2020-02-27 00:15,1.996
2020-02-27 00:30,1.994
2020-02-27 00:45,1.996
2020-02-27 01:00,1.990
2020-02-27 01:15,1.991
2020-02-27 01:30,1.990
2020-02-27 01:45,1.991
2020-02-27 02:00,1.991
2020-02-27 02:15,1.989
2020-02-27 02:30,1.986
2020-02-27 02:45,1.985
2020-02-27 03:00,1.983
2020-02-27 03:15,1.982
2020-02-27 03:30,1.980
2020-02-27 03:45,1.979
2020-02-27 04:00,1.978
2020-02-27 04:15,1.975
2020-02-27 04:30,1.974
2020-02-27 04:45,1.974
2020-02-27 05:00,1.975
2020-02-27 05:15,1.971
2020-02-27 05:30,1.973
2020-02-27 05:45,1.967
2020-02-27 06:00,1.967
2020-02-27 06:15,1.967
2020-02-27 06:30,1.964
2020-02-27 06:45,1.962
2020-02-27 07:00,1.967
2020-02-27 07:15,1.960
2020-02-27 07:30,1.962
2020-02-27 07:45,1.965
2020-02-27 08:00,1.964
2020-02-27 08:15,1.960
2020-02-27 08:30,1.956
2020-02-27 08:45,1.954
2020-02-27 09:00,1.959
2020-02-27 09:15,1.953
2020-02-27 09:30,1.949
2020-02-27 09:45,1.948
2020-02-27 10:00,1.949
2020-02-27 10:15,1.944
2020-02-27 10:30,1.947
2020-02-27 10:45,1.941
2020-02-27 11:00,1.940
2020-02-27 11:15,1.941
2020-02-27 11:30,1.937
2020-02-27 11:45,1.939
2020-02-27 12:00,1.936
2020-02-27 12:15,1.937
2020-02-27 12:30,1.933
2020-02-27 12:45,1.932
2020-02-27 13:00,1.929
2020-02-27 13:15,1.927
2020-02-27 13:30,1.931
2020-02-27 13:45,1.928
2020-02-27 14:00,1.925
2020-02-27 14:15,1.926
2020-02-27 14:30,1.923
2020-02-27 14:45,1.924
2020-02-27 15:00,1.920
2020-02-27 15:15,1.922
2020-02-27 15:30,1.918
2020-02-27 15:45,1.915
2020-02-27 16:00,1.918
2020-02-27 16:15,1.913
2020-02-27 16:30,1.914
2020-02-27 16:45,1.910
2020-02-27 17:00,1.908
2020-02-27 17:15,1.907
2020-02-27 17:30,1.906
2020-02-27 17:45,1.904
2020-02-27 18:00,1.903
2020-02-27 18:15,1.902
2020-02-27 18:30,1.901
2020-02-27 18:45,1.903
2020-02-27 19:00,1.898
2020-02-27 19:15,1.897
2020-02-27 19:30,1.894
2020-02-27 19:45,1.897
2020-02-27 20:00,1.893
2020-02-27 20:15,1.889
2020-02-27 20:30,1.888
2020-02-27 20:45,1.890
2020-02-27 21:00,1.886
2020-02-27 21:15,1.887
2020-02-27 21:30,1.886
2020-02-27 21:45,1.879
2020-02-27 22:00,1.885
2020-02-27 22:15,1.879
2020-02-27 22:30,1.882
2020-02-27 22:45,1.876
2020-02-27 23:00,1.878
2020-02-27 23:15,1.875
2020-02-27 23:30,1.873
2020-02-27 23:45,1.873
2020-02-28 00:00,1.873
2020-02-28 00:15,1.869
2020-02-28 00:30,1.871
2020-02-28 00:45,1.867
2020-02-28 01:00,1.865
2020-02-28 01:15,1.865
2020-02-28 01:30,1.854
2020-02-28 01:45,1.862
2020-02-28 02:00,1.860
2020-02-28 02:15,1.857
2020-02-28 02:30,1.858
2020-02-28 02:45,1.854
2020-02-28 03:00,1.859
2020-02-28 03:15,1.850
2020-02-28 03:30,1.852
2020-02-28 03:45,1.852
2020-02-28 04:00,1.853
2020-02-28 04:15,1.850
2020-02-28 04:30,1.846
2020-02-28 04:45,1.849
2020-02-28 05:00,1.848
2020-02-28 05:15,1.844
2020-02-28 05:30,1.843
2020-02-28 05:45,1.843
2020-02-28 06:00,1.841
2020-02-28 06:15,1.838
2020-02-28 06:30,1.838
2020-02-28 06:45,1.837
2020-02-28 07:00,1.836
2020-02-28 07:15,1.835
2020-02-28 07:30,1.834
2020-02-28 07:45,1.832
2020-02-28 08:00,1.838
2020-02-28 08:15,1.844
2020-02-28 08:30,1.848
2020-02-28 08:45,1.844
2020-02-28 09:00,1.839
2020-02-28 09:15,1.835
2020-02-28 09:30,1.828
2020-02-28 09:45,1.825
2020-02-28 10:00,1.823
2020-02-28 10:15,1.823
2020-02-28 10:30,1.818
2020-02-28 10:45,1.816
2020-02-28 11:00,1.816
2020-02-28 11:15,1.814
2020-02-28 11:30,1.809
2020-02-28 11:45,1.808
